,image_path,question,answer,fact_link,fact
470,./data_v3/images/120100420220622172338.jpg,잠자리는 무슨 동물이니,절지동물,ko.dbpedia/1627,"['잠자리', '문', '절지동물']"
471,./data_v3/images/110101020220620164615.jpg,하프는 무슨 나라의 상징인 악기이니,아일랜드 ,ko.dbpedia/765,"['하프', 'subject', '아일랜드의_상징']"
472,./data_v3/images/110200320220621154206.jpg,이미지 속 독일 요리는 어디 위에 있을까,종이,ko.dbpedia/597,"['햄버거', 'subject', '독일_요리']"
473,./data_v3/images/110200920220621145950.jpg,이미지 속 후식과 프랑스 요리에 해당하는 음식은 무엇일까,케이크,"ko.dbpedia/567,ko.dbpedia/568","['케이크', 'subject', '후식']:['케이크', 'subject', '프랑스_요리']"
474,./data_v3/images/110200920220621145425.jpg,케이크의 기원은 무슨 시대일까,신석기,"ko.dbpedia/565,ko.dbpedia/569","['케이크', 'subject', '케이크']"
475,./data_v3/images/110200320220621153622.jpg,이미지 안에 독일 요리는 무엇이니,햄버거,ko.dbpedia/597,"['햄버거', 'subject', '독일_요리']"
476,./data_v3/images/120100220220622151911.jpg,벌은 무슨 동물이야,절지동물,ko.dbpedia/1547,"['벌_(곤충)', '문', '절지동물']"
477,./data_v3/images/110200920220621145651.jpg,이미지의 멕시코 후식은 무엇이니,케이크,"ko.dbpedia/567,ko.dbpedia/570","['케이크', 'subject', '후식']:['케이크', 'subject', '멕시코_요리']"
478,./data_v3/images/110200720220621131651.jpg,이미지 속 양과자는 뭐야,프레첼,ko.dbpedia/578,"['프레첼', 'subject', '양과자']"
479,./data_v3/images/110200520220621175333.jpg,피자는 어느 나라의 발명품이야,이탈리아,ko.dbpedia/583,"['피자', 'subject', '이탈리아의_발명품']"
480,./data_v3/images/120100220220622151547.jpg,상온에서 고체상태로 특유의 광택을 띄는 물질은 뭐야,금속,ko.dbpedia/4109,"['금속', 'subject', '금속']"
481,./data_v3/images/110101420220620135954.jpg,색소폰의 발명가는 누구니,아돌프 삭스,ko.dbpedia/681,"['색소폰', '발명가', '아돌프_삭스']"
482,./data_v3/images/120100420220622172609.jpg,한국에서 125종이 서식하는 것으로 보고된 곤충 이름은 뭐야,잠자리,"ko.dbpedia/1620,ko.dbpedia/1624","['잠자리', '강', '곤충']"
483,./data_v3/images/110500220220622143145.jpg,사람이 드나들 수 있도록 벽을 터놓은 건축물은 뭐니,문,"ko.dbpedia/106,ko.dbpedia/109","['문', 'subject', '건축물']"
484,./data_v3/images/110200720220621134013.jpg,이미지 안의 빵은 어느 나라 요리야,독일,"ko.dbpedia/575,ko.dbpedia/577","['프레첼', 'subject', '독일_요리']:['프레첼', 'subject', '빵']"
485,./data_v3/images/110101620220620161224.jpg,트럼펫은 어디에 사용되는 기명악기일까,군악,"ko.dbpedia/737,ko.dbpedia/740","['트럼펫', 'subject', '기명악기']:['트럼펫', 'subject', '군악']"
486,./data_v3/images/110200520220621175810.jpg,이미지 속 피자는 어느 나라 요리일까,이탈리아,ko.dbpedia/582,"['피자', 'subject', '이탈리아_요리']"
487,./data_v3/images/110100120220620133018.jpg,기명악기에 해당하는 것은 뭐야,아코디언,ko.dbpedia/690,"['아코디언', 'subject', '기명악기']"
488,./data_v3/images/120100120220622135737.jpg,개미는 무슨 동물에 속할까,절지동물,ko.dbpedia/1368,"['개미', '문', '절지동물']"
489,./data_v3/images/120100320220622164106.jpg,이미지 속 곤충은 무엇이니,나비,ko.dbpedia/1411,"['나비', '강', '곤충']"
490,./data_v3/images/110100520220620162009.jpg,이미지 속 타악기는 어떤 악기에 속할까,막명악기,"ko.dbpedia/654,ko.dbpedia/655","['드럼_세트', 'subject', '타악기']:['드럼_세트', 'subject', '막명악기']"
491,./data_v3/images/110100820220620133657.jpg,기타는 어떤 악기야,현명악기,ko.dbpedia/648,"['기타', 'subject', '현명악기']"
492,./data_v3/images/110200920220621151738.jpg,이미지 속 프랑스 요리는 뭐야,케이크,ko.dbpedia/568,"['케이크', 'subject', '프랑스_요리']"
493,./data_v3/images/110101620220620160844.jpg,이미지 속 기명악기는 무엇이니,트럼펫,ko.dbpedia/737,"['트럼펫', 'subject', '기명악기']"
494,./data_v3/images/120203420220707103940.jpg,너구리는 어떤 동물이야,척삭동물,ko.dbpedia/3300,"['너구리', '문', '척삭동물']"
495,./data_v3/images/121800120220707155954.jpg,이구아나는 무엇에 속하는 동물일까,도마뱀아목,ko.dbpedia/2933,"['이구아나속', '아목', '도마뱀아목']"
496,./data_v3/images/120203620220707143102.jpg,돌고래의 무엇에 속한 동물이야,이빨고래아목,ko.dbpedia/3340,"['돌고래', 'subject', '이빨고래아목']"
497,./data_v3/images/120203920220707170128.jpg,포유류에 속한 사슴은 무엇에 포함될까,반추아목,"ko.dbpedia/3479,ko.dbpedia/3483","['사슴', '강', '포유류']:['사슴', '아목', '반추아목']"
498,./data_v3/images/120600220220707105502.jpg,이미지 속 복족류에 속하는 동물은 뭐야,민달팽이,ko.dbpedia/1785,"['민달팽이', 'subject', '복족류']"
499,./data_v3/images/122201520220707180903.jpg,이미지 안에 날지 못하는 새는 뭐니,타조,ko.dbpedia/2054,"['타조', 'subject', '날지_못하는_새']"
500,./data_v3/images/120700220220707162412.jpg,산호충강에 해당하는 동물은 뭐니,말미잘,ko.dbpedia/2938,"['말미잘', '강', '산호충강']"
501,./data_v3/images/120204620220707103326.jpg,이미지 속 포유류는 뭐야,하이에나,ko.dbpedia/3909,"['하이에나', '강', '포유류']"
502,./data_v3/images/120204620220707103934.jpg,하이에나는 무엇에 해당하는 척삭동물일까,포유류,"ko.dbpedia/3909,ko.dbpedia/3912","['하이에나', '강', '포유류']:['하이에나', '문', '척삭동물']"
503,./data_v3/images/121100220220707133551.jpg,새우는 무엇에 속하는 동물일까,범배아목,ko.dbpedia/1318,"['새우', '아목', '범배아목']"
504,./data_v3/images/120204520220707164943.jpg,콩고 민주 공화국의 상징이라 불리는 동물 이름은 무엇일까,표범,ko.dbpedia/3869,"['표범', 'subject', '콩고_민주_공화국의_상징']"
505,./data_v3/images/132101520220708132408.jpg,목욕할 때 사용하는 물품은 뭐야,수건,ko.dbpedia/4860,"['수건', 'subject', '목욕']"
506,./data_v3/images/120800420220708135545.jpg,상어는 어떤 동물이야,척삭동물,ko.dbpedia/2547,"['상어', '문', '척삭동물']"
507,./data_v3/images/120400420220707110514.jpg,악어는 전세계 몇 종이니,23,"ko.dbpedia/3131,ko.dbpedia/3133","['악어', 'subject', '악어']"
508,./data_v3/images/120800420220708131843.jpg,상어는 무슨 동물일까,판새아강 동물,ko.dbpedia/2549,"['상어', '아강', '판새아강']"
509,./data_v3/images/122201320220707153113.jpg,오리는 무슨 동물이니,척삭동물,ko.dbpedia/1973,"['오리', '문', '척삭동물']"
510,./data_v3/images/120700220220707153108.jpg,말미잘은 무슨 동물이니,자포동물,ko.dbpedia/2941,"['말미잘', '문', '자포동물']"
511,./data_v3/images/120203420220707104010.jpg,이미지 속 포유류는 뭐야,너구리,ko.dbpedia/3297,"['너구리', '강', '포유류']"
512,./data_v3/images/120203520220707132704.jpg,늑대는 무슨 종류에 속해 있니,포유류,ko.dbpedia/3305,"['늑대', '강', '포유류']"
513,./data_v3/images/120800420220708133255.jpg,상어는 무슨 부류에 속해 있니,연골어류,ko.dbpedia/2545,"['상어', '강', '연골어류']"
514,./data_v3/images/120800320220708104412.jpg,멸치는 무엇에 속하는 물고기일까,청어목,ko.dbpedia/2432,"['멸치', '목', '청어목']"
515,./data_v3/images/122201320220707152419.jpg,오리는 무엇에 속하는 동물이야,기러기목,ko.dbpedia/1972,"['오리', '목', '기러기목']"
516,./data_v3/images/120203620220707143531.jpg,돌고래는 무엇에 해당하는 동물이지,척삭동물,ko.dbpedia/3345,"['돌고래', '문', '척삭동물']"
517,./data_v3/images/121700120220707150208.jpg,이미지 속 절지동물은 무엇에 속하니,순각강,"ko.dbpedia/2113,ko.dbpedia/2115","['순각류', '문', '절지동물']"
518,./data_v3/images/121800120220707160054.jpg,이미지 속 이구아나는 무엇에 속하는 동물일까,파충류,ko.dbpedia/2929,"['이구아나속', '강', '파충류']"
519,./data_v3/images/112100120220707105609.jpg,사람은 무슨 상과에 속할까,유인원,ko.dbpedia/3470,"['사람', '상과', '유인원']"
520,./data_v3/images/121800120220707160150.jpg,이구아나는 무슨 동물에 속하니,척삭동물,ko.dbpedia/2932,"['이구아나속', '문', '척삭동물']"
521,./data_v3/images/121200120220707151043.jpg,이미지 속 연체동물은 뭐야,소라,ko.dbpedia/1359,"['소라', '문', '연체동물']"
522,./data_v3/images/120600220220707111058.jpg,민달팽이의 부류는 뭐니,복족류,ko.dbpedia/1785,"['민달팽이', 'subject', '복족류']"
523,./data_v3/images/120500420220707130803.jpg,올챙이는 무엇에 해당하는 생물이야,양서류,ko.dbpedia/2151,"['올챙이', 'subject', '양서류']"
524,./data_v3/images/121800120220707153624.jpg,카리브 제도에 서식하는 이구아나과의 도마뱀무리는 뭐야,이구아나,"ko.dbpedia/2926,ko.dbpedia/2928","['이구아나속', 'subject', '이구아나과']"
525,./data_v3/images/120500220220707143015.jpg,한국의 양서류로 척삭동물에 해당하는 것은 뭐니,도롱뇽,"ko.dbpedia/2128,ko.dbpedia/2132","['도롱뇽', 'subject', '한국의_양서류']:['도롱뇽', '문', '척삭동물']"
526,./data_v3/images/121100120220707131904.jpg,이미지 내에 연갑강인 생물은 어디에 속하니,게,ko.dbpedia/1281,"['게', '강', '연갑강']"
527,./data_v3/images/121100120220707114717.jpg,게는 무슨 종류에 속해 있니,갑각류,ko.dbpedia/1288,"['게', '아문', '갑각류']"
528,./data_v3/images/122201320220707160205.jpg,오리는 어떤 동물일까,척삭동물,ko.dbpedia/1973,"['오리', '문', '척삭동물']"
529,./data_v3/images/110600420220714171107.jpg,안경은 어떤 나라에서 발명한 광학 기기일까,이탈리아,"ko.dbpedia/5335,ko.dbpedia/5337","['안경', 'subject', '광학_기기']:['안경', 'subject', '이탈리아의_발명품']"
530,./data_v3/images/120204520220707165801.jpg,이미지 속 표범은 어느 나라 상징이야,말라위,ko.dbpedia/3866,"['표범', 'subject', '말라위의_상징']"
531,./data_v3/images/110600420220714172619.jpg,체스는 어떤 보드게임이야,추상전략 보드게임,ko.dbpedia/950,"['체스', 'subject', '추상전략_보드게임']"
532,./data_v3/images/120800320220708104431.jpg,멸치과의 바닷물고기는 뭐야,멸치,"ko.dbpedia/2428,ko.dbpedia/2429","['멸치', 'subject', '멸치과']"
533,./data_v3/images/120203820220707160003.jpg,이미지 속 박쥐목인 생물은 무슨 종류일까,포유류,"ko.dbpedia/3451,ko.dbpedia/3453","['박쥐', '강', '포유류']"
534,./data_v3/images/120400420220707130231.jpg,살아있는 화석이라 불리는 동물은 무엇이니,악어,ko.dbpedia/3134,"['악어', 'subject', '살아있는_화석']"
535,./data_v3/images/120203420220707112927.jpg,너구리는 어떤 동물이야,척삭동물,ko.dbpedia/3300,"['너구리', '문', '척삭동물']"
536,./data_v3/images/120800420220708132430.jpg,상어는 무슨 동물이니,척추동물,ko.dbpedia/2551,"['상어', '아문', '척추동물']"
537,./data_v3/images/120203520220707132544.jpg,늑대는 무엇에 속하는 척삭동물이지,포유강,"ko.dbpedia/3304,ko.dbpedia/3308","['늑대', '강', '포유강']:['늑대', '문', '척삭동물']"
538,./data_v3/images/121100120220707115722.jpg,갑각류인 생물은 어디에 속할까,연갑강,"ko.dbpedia/1281,ko.dbpedia/1288","['게', '강', '연갑강']:['게', '아문', '갑각류']"
539,./data_v3/images/121100120220707130015.jpg,게는 무엇에 속하는 생물일까,진하상목,ko.dbpedia/1285,"['게', '상목', '진하상목']"
540,./data_v3/images/120203920220707172742.jpg,이미지 속 사슴은 무엇에 해당하는 동물이니,포유류,ko.dbpedia/3479,"['사슴', '강', '포유류']"
541,./data_v3/images/120204520220707164410.jpg,소말리아의 상징인 이미지 속 동물은 뭐야,표범,ko.dbpedia/3867,"['표범', 'subject', '소말리아의_상징']"
542,./data_v3/images/120203620220707143451.jpg,돌고래는 무슨 부류에 속해 있어,해양 포유류,ko.dbpedia/3341,"['돌고래', 'subject', '해양_포유류']"
543,./data_v3/images/120800620220708161038.jpg,장어는 어떤 동물에 포함되니,척추동물,ko.dbpedia/2684,"['장어', '아문', '척추동물']"
544,./data_v3/images/121100220220707133837.jpg,이미지 속 갑각류는 무슨 부류에 해당하니,생이하목,"ko.dbpedia/1319,ko.dbpedia/1320","['새우', '아문', '갑각류']"
545,./data_v3/images/120203620220707150734.jpg,이미지 속 포유류는 뭐야,돌고래,ko.dbpedia/3342,"['돌고래', '강', '포유류']"
546,./data_v3/images/121100120220707125914.jpg,게는 무슨 부류에 속해 있어,연갑강,ko.dbpedia/1281,"['게', '강', '연갑강']"
547,./data_v3/images/120203420220707110213.jpg,너구리는 무엇에 해당하는 동물이야,개과,ko.dbpedia/3296,"['너구리', 'subject', '개과']"
548,./data_v3/images/120500220220707141600.jpg,도롱뇽은 무슨 부류의 속해 있니,양서류,ko.dbpedia/2129,"['도롱뇽', '강', '양서류']"
549,./data_v3/images/120203920220707165116.jpg,포유강 소목에 해당하는 사슴과 동물의 이름은 뭐야,사슴,"ko.dbpedia/3477,ko.dbpedia/3478","['사슴', 'subject', '사슴과']"
550,./data_v3/images/121100220220707133700.jpg,새우는 어떤 동물에 속하니,진하상목,ko.dbpedia/1316,"['새우', '상목', '진하상목']"
551,./data_v3/images/121100220220707133210.jpg,새우는 무엇에 해당하는 동물이니,갑각류,ko.dbpedia/1319,"['새우', '아문', '갑각류']"
552,./data_v3/images/120500320220707133848.jpg,이미지 속 개구리목에 속하는 생물은 무엇일까,두꺼비,ko.dbpedia/2138,"['두꺼비', '목', '개구리목']"
553,./data_v3/images/120800520220708145422.jpg,이미지 속 조기어류에 속한 것은 뭐야,잉어,ko.dbpedia/2671,"['잉어', '강', '조기어류']"
554,./data_v3/images/121100120220707115044.jpg,게는 무슨 동물에 속하니,범배아목 동물,ko.dbpedia/1287,"['게', '아목', '범배아목']"
555,./data_v3/images/120800520220708145135.jpg,이미지 속 조기어류는 뭐야,잉어,ko.dbpedia/2671,"['잉어', '강', '조기어류']"
556,./data_v3/images/120203920220707165050.jpg,사슴은 무슨 부류에 속하니,반추아목,ko.dbpedia/3483,"['사슴', '아목', '반추아목']"
557,./data_v3/images/120600220220707112020.jpg,이미지 속 복족류는 무슨 상목에 해당하는 생물일까,이새상목,"ko.dbpedia/1785,ko.dbpedia/1791","['민달팽이', 'subject', '복족류']:['민달팽이', '상목', '이새상목']"
558,./data_v3/images/120800320220708105530.jpg,이미지 속 청어목인 동물은 어떤 종류니,조기어류,"ko.dbpedia/2430,ko.dbpedia/2432","['멸치', '강', '조기어류']:['멸치', '목', '청어목']"
559,./data_v3/images/120203520220707133547.jpg,잘게 부스러진 돌과 광물 입자를 이루는 알갱이는 뭐야,모래,"ko.dbpedia/4138,ko.dbpedia/4139","['모래', 'subject', '모래']"
560,./data_v3/images/122201420220707170112.jpg,오리는 어떤 동물에 해당하니,기러기목,ko.dbpedia/2026,"['청둥오리', '목', '기러기목']"
561,./data_v3/images/120203920220707165825.jpg,이미지 속 소목인 동물은 무슨 종류니,사슴과,"ko.dbpedia/3478,ko.dbpedia/3481","['사슴', 'subject', '사슴과']:['사슴', '목', '소목_(동물)']"
562,./data_v3/images/120500320220707134642.jpg,이미지 속 신와아목인 생물은 어디에 속할까,두꺼비과,"ko.dbpedia/2134,ko.dbpedia/2140","['두꺼비', 'subject', '두꺼비과']:['두꺼비', '아목', '신와아목']"
563,./data_v3/images/120800520220708145917.jpg,이미지 속 무기 화합물은 무엇일까,물,ko.dbpedia/838,"['물', 'subject', '무기_화합물']"
564,./data_v3/images/120203420220707104507.jpg,너구리는 무슨 동물일까,식육목 동물,ko.dbpedia/3299,"['너구리', '목', '식육목']"
565,./data_v3/images/120204620220707104119.jpg,이미지 속 동물은 무엇에 속해,식육목,ko.dbpedia/3911,"['하이에나', '목', '식육목']"
